GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,YardLine,Description,Formation,PlayType,IsPass,IsTouchdown,IsChallenge,IsChallengeReversed,IsInterception,IsFumble,IsTwoPointConversion,IsTwoPointConversionSuccessful,YardLineFixed,YardLineDirection
2016091102,2016-09-11,4,6,10,HOU,CHI,35,8-N.NOVAK KICKS 62 YARDS FROM HOU 35 TO CHI 3. 14-D.THOMPSON TO CHI 26 FOR 23 YARDS (28-A.BLUE).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091102,2016-09-11,4,4,0,NOT APPLICABLE,CHI,0,TIMEOUT #2 BY CHI AT 04:00.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091102,2016-09-11,4,3,1,NOT APPLICABLE,CHI,0,TIMEOUT #3 BY HOU AT 03:01.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091102,2016-09-11,4,2,56,NOT APPLICABLE,CHI,0,TIMEOUT #3 BY CHI AT 02:56.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,1,15,0,GB,JAX,35,2-M.CROSBY KICKS 66 YARDS FROM GB 35 TO JAX -1. 30-C.GRANT TO JAX 18 FOR 19 YARDS (51-K.FACKRELL).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,1,9,36,GB,JAX,85,"2-M.CROSBY EXTRA POINT IS GOOD, CENTER-61-B.GOODE, HOLDER-10-J.SCHUM.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091103,2016-09-11,1,9,36,GB,JAX,35,"2-M.CROSBY KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,1,4,22,NOT APPLICABLE,GB,0,TIMEOUT #1 BY JAX AT 04:22.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,1,3,40,JAX,GB,85,"2-J.MYERS EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-3-B.NORTMAN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091103,2016-09-11,1,3,40,JAX,GB,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,1,0,0,NOT APPLICABLE,GB,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,2,7,48,JAX,GB,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,2,5,34,NOT APPLICABLE,GB,0,TIMEOUT #1 BY GB AT 05:34.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,2,3,5,GB,JAX,85,"2-M.CROSBY EXTRA POINT IS GOOD, CENTER-61-B.GOODE, HOLDER-10-J.SCHUM.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091103,2016-09-11,2,3,5,GB,JAX,35,"2-M.CROSBY KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,2,3,0,NOT APPLICABLE,GB,0,TIMEOUT #2 BY GB AT 03:00.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,2,2,0,NOT APPLICABLE,GB,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,2,1,9,JAX,GB,85,"2-J.MYERS EXTRA POINT IS GOOD, CENTER-46-C.TINKER, HOLDER-3-B.NORTMAN.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091103,2016-09-11,2,1,9,JAX,GB,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,2,0,13,GB,JAX,85,"2-M.CROSBY EXTRA POINT IS GOOD, CENTER-61-B.GOODE, HOLDER-10-J.SCHUM.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091103,2016-09-11,2,0,13,GB,JAX,35,"2-M.CROSBY KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,2,0,0,NOT APPLICABLE,GB,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,3,15,0,JAX,GB,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,3,10,12,GB,JAX,35,"2-M.CROSBY KICKS 65 YARDS FROM GB 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,3,6,15,JAX,GB,35,"2-J.MYERS KICKS 65 YARDS FROM JAX 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,3,0,19,NOT APPLICABLE,GB,0,TIMEOUT #1 BY JAX AT 00:19.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,3,0,0,NOT APPLICABLE,GB,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,12,1,GB,JAX,35,2-M.CROSBY KICKS 66 YARDS FROM GB 35 TO JAX -1. 30-C.GRANT PUSHED OB AT JAX 31 FOR 32 YARDS (23-D.RANDALL).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,4,8,11,NOT APPLICABLE,GB,0,TIMEOUT #2 BY JAX AT 08:11.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,7,29,NOT APPLICABLE,GB,0,TIMEOUT #3 BY JAX AT 07:29.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,5,12,JAX,GB,35,2-J.MYERS KICKS 61 YARDS FROM JAX 35 TO GB 4. 88-T.MONTGOMERY PUSHED OB AT GB 18 FOR 14 YARDS (17-A.BENN).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091103,2016-09-11,4,3,28,NOT APPLICABLE,GB,0,TIMEOUT #1 BY GB AT 03:28.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,2,8,NOT APPLICABLE,GB,0,TIMEOUT #2 BY GB AT 02:08.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,2,0,NOT APPLICABLE,GB,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091103,2016-09-11,4,0,23,NOT APPLICABLE,GB,0,TIMEOUT #3 BY GB AT 00:23.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,1,15,0,SD,KC,35,"2-J.LAMBO KICKS 65 YARDS FROM SD 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,1,11,51,KC,SD,35,"5-C.SANTOS KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,1,8,35,NOT APPLICABLE,SD,0,TIMEOUT #1 BY SD AT 08:35.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,1,8,27,SD,KC,85,"2-J.LAMBO EXTRA POINT IS GOOD, CENTER-47-M.WINDT, HOLDER-8-D.KASER.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091104,2016-09-11,1,8,27,SD,KC,35,"2-J.LAMBO KICKS 65 YARDS FROM SD 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,1,1,0,NOT APPLICABLE,SD,0,TIMEOUT #2 BY SD AT 01:00.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,1,0,0,NOT APPLICABLE,SD,0,END QUARTER 1,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,2,14,10,NOT APPLICABLE,SD,0,TIMEOUT #3 BY SD AT 14:10.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,2,14,6,SD,KC,85,"2-J.LAMBO EXTRA POINT IS GOOD, CENTER-47-M.WINDT, HOLDER-8-D.KASER.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091104,2016-09-11,2,14,6,SD,KC,35,"2-J.LAMBO KICKS 65 YARDS FROM SD 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,2,7,54,SD,KC,35,"2-J.LAMBO KICKS 65 YARDS FROM SD 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091102,2016-09-11,1,6,58,CHI,HOU,85,"4-C.BARTH EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091104,2016-09-11,2,2,27,NOT APPLICABLE,SD,0,TIMEOUT #1 BY KC AT 02:27.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,2,2,20,NOT APPLICABLE,SD,0,TIMEOUT #2 BY KC AT 02:20.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,2,2,0,NOT APPLICABLE,SD,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,2,0,0,NOT APPLICABLE,SD,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,3,15,0,KC,SD,35,5-C.SANTOS KICKS 61 YARDS FROM KC 35 TO SD 4. 29-C.MAGER TO SD 27 FOR 23 YARDS (20-S.NELSON).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,3,12,35,NOT APPLICABLE,SD,0,TIMEOUT #1 BY KC AT 12:35.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,3,6,2,SD,KC,35,"2-J.LAMBO KICKS 65 YARDS FROM SD 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,3,2,47,KC,SD,85,"5-C.SANTOS EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091104,2016-09-11,3,2,47,KC,SD,35,"5-C.SANTOS KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,3,1,15,NOT APPLICABLE,SD,0,TIMEOUT #1 BY SD AT 01:15.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,3,0,0,NOT APPLICABLE,SD,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,4,13,24,SD,KC,35,"2-J.LAMBO KICKS 65 YARDS FROM SD 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,4,9,18,KC,SD,35,5-C.SANTOS KICKS 68 YARDS FROM KC 35 TO SD -3. 29-C.MAGER TO SD 17 FOR 20 YARDS (84-D.HARRIS).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,4,5,23,NOT APPLICABLE,SD,0,TIMEOUT #2 BY SD AT 05:23.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,4,3,9,KC,SD,35,"5-C.SANTOS KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,4,2,20,NOT APPLICABLE,SD,0,TIMEOUT #2 BY KC AT 02:20.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,4,2,0,NOT APPLICABLE,SD,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,4,1,3,KC,SD,35,"5-C.SANTOS KICKS 65 YARDS FROM KC 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091104,2016-09-11,4,0,8,NOT APPLICABLE,SD,0,TIMEOUT #3 BY KC AT 00:08.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,4,0,0,NOT APPLICABLE,SD,0,END QUARTER 4,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,2,7,54,SD,KC,85,"2-J.LAMBO EXTRA POINT IS GOOD, CENTER-47-M.WINDT, HOLDER-8-D.KASER.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091104,2016-09-11,4,9,18,KC,SD,80,"5-C.SANTOS EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,20,OPP
2016091104,2016-09-11,4,1,3,KC,SD,85,"5-C.SANTOS EXTRA POINT IS GOOD, CENTER-41-J.WINCHESTER, HOLDER-2-D.COLQUITT.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091104,2016-09-11,5,10,46,NOT APPLICABLE,SD,0,TIMEOUT #1 BY SD AT 10:46.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091104,2016-09-11,5,9,59,NOT APPLICABLE,SD,0,TIMEOUT #1 BY KC AT 09:59.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,1,15,0,OAK,NO,35,"11-S.JANIKOWSKI KICKS 65 YARDS FROM OAK 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,1,12,23,OAK,NO,35,11-S.JANIKOWSKI KICKS 64 YARDS FROM OAK 35 TO NO 1. 23-M.MURPHY TO NO 11 FOR 10 YARDS (22-T.JONES).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,1,1,43,OAK,NO,85,"11-S.JANIKOWSKI EXTRA POINT IS GOOD, CENTER-59-J.CONDO, HOLDER-7-M.KING.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091105,2016-09-11,1,1,43,OAK,NO,35,"11-S.JANIKOWSKI KICKS 65 YARDS FROM OAK 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,2,12,0,NOT APPLICABLE,OAK,0,TIMEOUT #1 BY OAK AT 12:00.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,2,11,57,NO,OAK,85,"3-W.LUTZ EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-6-T.MORSTEAD.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091105,2016-09-11,2,4,55,NO,OAK,85,"3-W.LUTZ EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-6-T.MORSTEAD.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091105,2016-09-11,2,4,55,NO,OAK,35,3-W.LUTZ KICKS 62 YARDS FROM NO 35 TO OAK 3. 22-T.JONES TO OAK 24 FOR 21 YARDS (32-K.VACCARO).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,2,2,0,NOT APPLICABLE,OAK,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,2,0,6,NOT APPLICABLE,OAK,0,TIMEOUT #1 BY NO AT 00:06.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,2,0,3,NOT APPLICABLE,OAK,0,TIMEOUT #3 BY OAK AT 00:03.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,2,0,0,NOT APPLICABLE,OAK,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,3,15,0,NO,OAK,35,"3-W.LUTZ KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,3,7,52,NO,OAK,85,"3-W.LUTZ EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-6-T.MORSTEAD.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091105,2016-09-11,3,7,52,NO,OAK,35,"3-W.LUTZ KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,3,7,22,NOT APPLICABLE,OAK,0,TIMEOUT #1 BY NO AT 07:22.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,3,3,11,OAK,NO,35,11-S.JANIKOWSKI KICKS 59 YARDS FROM OAK 35 TO NO 6. 23-M.MURPHY TO NO 24 FOR 18 YARDS (16-J.HOLTON).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,3,0,0,NOT APPLICABLE,OAK,0,END QUARTER 3,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,11,53,OAK,NO,98,(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 4-D.CARR PASS TO 15-M.CRABTREE IS INCOMPLETE. ATTEMPT FAILS.,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,0,0,1,0,2,OPP
2016091105,2016-09-11,4,11,53,OAK,NO,35,11-S.JANIKOWSKI KICKS 62 YARDS FROM OAK 35 TO NO 3. 23-M.MURPHY TO NO 29 FOR 26 YARDS (16-J.HOLTON).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,4,8,46,NOT APPLICABLE,OAK,0,TIMEOUT #2 BY NO AT 08:46.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,8,42,NO,OAK,35,"3-W.LUTZ KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,4,8,26,OAK,NO,35,11-S.JANIKOWSKI KICKS 63 YARDS FROM OAK 35 TO NO 2. 23-M.MURPHY TO NO 16 FOR 14 YARDS (41-B.TRAWICK).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,4,6,7,NOT APPLICABLE,OAK,0,TIMEOUT #3 BY NO AT 06:07.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,6,3,NO,OAK,85,"3-W.LUTZ EXTRA POINT IS GOOD, CENTER-47-J.DRESCHER, HOLDER-6-T.MORSTEAD.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091105,2016-09-11,4,6,3,NO,OAK,35,"3-W.LUTZ KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091105,2016-09-11,4,2,0,NOT APPLICABLE,OAK,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,0,52,NOT APPLICABLE,OAK,0,TIMEOUT #1 BY OAK AT 00:52.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,0,47,NOT APPLICABLE,OAK,0,TIMEOUT #2 BY OAK AT 00:47.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091105,2016-09-11,4,0,47,OAK,NO,20,11-S.JANIKOWSKI KICKS 75 YARDS FROM OAK 20 TO NO 5. 23-M.MURPHY TO NO 23 FOR 18 YARDS (41-B.TRAWICK).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,20,OWN
2016091105,2016-09-11,4,0,0,NOT APPLICABLE,OAK,0,END GAME,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,1,15,0,NYJ,CIN,35,"2-N.FOLK KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,1,13,20,NOT APPLICABLE,CIN,0,TIMEOUT #1 BY CIN AT 13:20.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016092503,2016-09-25,1,1,12,NOT APPLICABLE,DET,0,TIMEOUT #1 BY GB AT 01:12.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,1,7,40,NYJ,CIN,85,"2-N.FOLK EXTRA POINT IS GOOD, CENTER-46-T.PURDUM, HOLDER-4-L.EDWARDS.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091106,2016-09-11,1,7,40,NYJ,CIN,35,2-N.FOLK KICKS 59 YARDS FROM NYJ 35 TO CIN 6. 12-A.ERICKSON TO CIN 21 FOR 15 YARDS (95-J.MARTIN).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,1,1,29,CIN,NYJ,35,2-M.NUGENT KICKS 66 YARDS FROM CIN 35 TO NYJ -1. 89-J.MARSHALL PUSHED OB AT NYJ 23 FOR 24 YARDS (53-M.FLOWERS).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,2,11,23,CIN,NYJ,85,"2-M.NUGENT EXTRA POINT IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091106,2016-09-11,2,11,23,CIN,NYJ,35,2-M.NUGENT KICKS 69 YARDS FROM CIN 35 TO NYJ -4. 89-J.MARSHALL TO CIN 39 FOR 65 YARDS (31-D.SMITH).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,2,9,38,NYJ,CIN,35,"2-N.FOLK KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,2,3,27,NOT APPLICABLE,CIN,0,TIMEOUT #2 BY CIN AT 03:27.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,2,3,19,NYJ,CIN,35,2-N.FOLK KICKS 66 YARDS FROM NYJ 35 TO CIN -1. 24-A.JONES TO CIN 15 FOR 16 YARDS (97-L.THOMAS).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,2,2,0,NOT APPLICABLE,CIN,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,2,0,47,NOT APPLICABLE,CIN,0,TIMEOUT #3 BY CIN AT 00:47.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,2,0,0,NOT APPLICABLE,CIN,0,END QUARTER 2,NOT APPLICABLE,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,3,4,46,NOT APPLICABLE,CIN,0,TIMEOUT #1 BY NYJ AT 04:46.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,3,3,9,CIN,NYJ,85,"2-M.NUGENT EXTRA POINT IS GOOD, CENTER-46-C.HARRIS, HOLDER-10-K.HUBER.",UNDER CENTER,EXTRA POINT,0,0,0,0,0,0,0,0,15,OPP
2016091106,2016-09-11,3,3,9,CIN,NYJ,35,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,4,11,26,NYJ,CIN,35,"2-N.FOLK KICKS 65 YARDS FROM NYJ 35 TO END ZONE, TOUCHBACK.",UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,4,5,44,NOT APPLICABLE,CIN,0,TIMEOUT #2 BY NYJ AT 05:44.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,4,3,23,NYJ,CIN,35,2-N.FOLK KICKS 68 YARDS FROM NYJ 35 TO CIN -3. 24-A.JONES TO CIN 16 FOR 19 YARDS (45-R.MILES; 95-J.MARTIN).,UNDER CENTER,KICK OFF,0,0,0,0,0,0,0,0,35,OWN
2016091106,2016-09-11,4,1,55,NOT APPLICABLE,CIN,0,TWO-MINUTE WARNING,UNDER CENTER,NOT APPLICABLE,0,0,0,0,0,0,0,0,0,OWN
2016091106,2016-09-11,4,1,11,NOT APPLICABLE,CIN,0,TIMEOUT #1 BY CIN AT 01:11.,UNDER CENTER,TIMEOUT,0,0,0,0,0,0,0,0,0,OWN
