GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,Description,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,IsInterception,IsFumble,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2016102312,2016-10-23,2,0,17,ARI,SEA,2,10,75,"(:17) (SHOTGUN) 3-C.PALMER SACKED AT SEA 32 FOR -7 YARDS (55-F.CLARK). FUMBLES (55-F.CLARK) [55-F.CLARK], RECOVERED BY ARI-78-E.WATFORD AT SEA 32. 78-E.WATFORD TO SEA 32 FOR NO GAIN (77-A.RUBIN). PENALTY ON ARI-53-A.SHIPLEY, UNSPORTSMANLIKE CONDUCT, OFFSETTING. PENALTY ON SEA-20-J.LANE, UNNECESSARY ROUGHNESS, OFFSETTING.",-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,0,1,0,0,,25,OPP,1,ARI,0,UNSPORTSMANLIKE CONDUCT,0
2016102312,2016-10-23,3,13,6,SEA,ARI,1,10,49,"(13:06) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 15-J.KEARSE PUSHED OB AT ARI 37 FOR 14 YARDS (41-M.COOPER). PENALTY ON SEA-15-J.KEARSE, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT SEA 49 - NO PLAY.",14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,49,OWN,1,SEA,1,OFFENSIVE PASS INTERFERENCE,10
2016102312,2016-10-23,3,12,40,SEA,ARI,2,21,38,"(12:40) (SHOTGUN) PENALTY ON SEA-78-B.SOWELL, FALSE START, 5 YARDS, ENFORCED AT SEA 38 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,38,OWN,1,SEA,1,FALSE START,5
2016102312,2016-10-23,3,9,28,ARI,SEA,3,3,31,"(9:28) (SHOTGUN) PENALTY ON SEA-55-F.CLARK, ENCROACHMENT, 5 YARDS, ENFORCED AT ARI 31 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,31,OWN,1,SEA,1,ENCROACHMENT,5
2016102312,2016-10-23,3,7,8,ARI,SEA,2,2,57,"(7:08) 31-D.JOHNSON LEFT TACKLE TO SEA 43 FOR NO GAIN (35-D.SHEAD; 54-B.WAGNER). PENALTY ON SEA-20-J.LANE, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT SEA 43 - NO PLAY.",0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,43,OPP,1,SEA,1,UNNECESSARY ROUGHNESS,15
2016102312,2016-10-23,3,6,41,ARI,SEA,1,10,72,"(6:41) (SHOTGUN) PENALTY ON ARI-84-J.GRESHAM, FALSE START, 5 YARDS, ENFORCED AT SEA 28 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,28,OPP,1,ARI,1,FALSE START,5
2016102312,2016-10-23,3,3,17,SEA,ARI,3,3,26,"(3:17) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 3-R.WILSON TO SEA 25 FOR -1 YARDS (44-M.GOLDEN). FUMBLES (44-M.GOLDEN), AND RECOVERS AT SEA 25. 3-R.WILSON TO SEA 25 FOR NO GAIN (97-J.MAURO). PENALTY ON SEA-76-G.IFEDI, UNSPORTSMANLIKE CONDUCT, OFFSETTING. PENALTY ON ARI-92-F.RUCKER, UNSPORTSMANLIKE CONDUCT, OFFSETTING.",-1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,1,0,0,,26,OWN,1,SEA,0,UNSPORTSMANLIKE CONDUCT,0
2016102312,2016-10-23,4,13,39,ARI,SEA,3,2,63,"(13:39) 31-D.JOHNSON RIGHT END TO SEA 14 FOR 23 YARDS (55-F.CLARK). PENALTY ON ARI-15-M.FLOYD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 29.",23,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,37,OPP,1,ARI,0,OFFENSIVE HOLDING,10
2016102312,2016-10-23,4,11,51,SEA,ARI,1,10,21,"(11:51) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 32-C.MICHAEL [98-C.PETERS]. PENALTY ON SEA-78-B.SOWELL, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 21 - NO PLAY.",0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,0,0,0,0,,21,OWN,1,SEA,1,OFFENSIVE HOLDING,10
2016102312,2016-10-23,4,6,29,ARI,SEA,2,6,43,"(6:29) 31-D.JOHNSON LEFT TACKLE TO SEA 48 FOR 9 YARDS (54-B.WAGNER; 29-E.THOMAS). PENALTY ON ARI-84-J.GRESHAM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 43 - NO PLAY.",9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,43,OWN,1,ARI,1,OFFENSIVE HOLDING,10
2016102312,2016-10-23,4,4,44,ARI,SEA,4,11,38,"(4:44) 9-R.QUIGLEY PUNT IS BLOCKED BY 19-T.MCEVOY, CENTER-46-A.BREWER, RECOVERED BY SEA-91-C.MARSH AT ARI 31. 91-C.MARSH TO ARI 27 FOR 4 YARDS (80-I.MOMAH). PENALTY ON ARI-28-J.BETHEL, ILLEGAL MOTION, 5 YARDS, ENFORCED AT ARI 27.",0,UNDER CENTER,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,38,OWN,1,ARI,0,ILLEGAL MOTION,5
2016102312,2016-10-23,4,4,33,SEA,ARI,1,10,78,"(4:33) 3-R.WILSON PASS SHORT RIGHT TO 89-D.BALDWIN TO ARI 12 FOR 10 YARDS (51-K.MINTER) [44-M.GOLDEN]. PENALTY ON SEA-86-B.WILLIAMS, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 22 - NO PLAY.",10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,22,OPP,1,SEA,1,OFFENSIVE HOLDING,10
2016102312,2016-10-23,4,0,55,SEA,ARI,1,10,48,"(:55) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT RIGHT. PENALTY ON SEA-79-G.GILLIAM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 48 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,48,OWN,1,SEA,1,OFFENSIVE HOLDING,10
2016102312,2016-10-23,4,0,48,SEA,ARI,1,20,38,"(:48) (SHOTGUN) 3-R.WILSON PASS SHORT MIDDLE TO 22-C.PROSISE TO SEA 49 FOR 11 YARDS (32-T.MATHIEU). PENALTY ON SEA-74-G.FANT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 38 - NO PLAY.",11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,38,OWN,1,SEA,1,OFFENSIVE HOLDING,10
2016102400,2016-10-24,1,10,28,DEN,HOU,3,3,15,"(10:28) (SHOTGUN) 23-D.BOOKER UP THE MIDDLE TO DEN 23 FOR 8 YARDS (35-E.PLEASANT). PENALTY ON DEN-73-R.OKUNG, OFFENSIVE HOLDING, 7 YARDS, ENFORCED AT DEN 15 - NO PLAY.",8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,15,OWN,1,DEN,1,OFFENSIVE HOLDING,7
2016102400,2016-10-24,1,6,37,DEN,HOU,3,8,27,"(6:37) (SHOTGUN) 13-T.SIEMIAN PASS DEEP RIGHT TO 88-D.THOMAS PUSHED OB AT HOU 46 FOR 27 YARDS (43-C.MOORE). PENALTY ON DEN-73-R.OKUNG, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 27 - NO PLAY.",27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,0,0,0,0,,27,OWN,1,DEN,1,OFFENSIVE HOLDING,10
2016102400,2016-10-24,1,5,35,DEN,HOU,4,6,29,"(5:35) 9-R.DIXON PUNTS 45 YARDS TO HOU 26, CENTER-42-C.KREITER, OUT OF BOUNDS. PENALTY ON DEN-42-C.KREITER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 26.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,29,OWN,1,DEN,0,OFFENSIVE HOLDING,10
2016102400,2016-10-24,2,15,0,DEN,HOU,1,10,36,"(15:00) 23-D.BOOKER RIGHT TACKLE TO DEN 41 FOR 5 YARDS (56-B.CUSHING). PENALTY ON DEN-79-M.SCHOFIELD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 36 - NO PLAY.",5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,36,OWN,1,DEN,1,OFFENSIVE HOLDING,10
2016102400,2016-10-24,2,7,29,DEN,HOU,1,10,32,"(7:29) 13-T.SIEMIAN PASS INCOMPLETE DEEP MIDDLE TO 10-E.SANDERS (21-A.BOUYE). PENALTY ON HOU-56-B.CUSHING, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT DEN 32 - NO PLAY.",0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,0,0,0,0,,32,OWN,1,HOU,1,DEFENSIVE OFFSIDE,5
2016102400,2016-10-24,2,2,47,HOU,DEN,1,10,28,"(2:47) (SHOTGUN) 17-B.OSWEILER SCRAMBLES UP THE MIDDLE TO HOU 33 FOR 5 YARDS (51-T.DAVIS). PENALTY ON HOU-74-C.CLARK, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT HOU 28 - NO PLAY. PENALTY ON DEN-51-T.DAVIS, UNNECESSARY ROUGHNESS, OFFSETTING.",5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,0,0,0,0,,28,OWN,1,HOU,1,OFFENSIVE HOLDING,0
2016102400,2016-10-24,2,2,0,HOU,DEN,2,5,33,"(2:00) (SHOTGUN) 28-A.BLUE RIGHT GUARD TO HOU 43 FOR 10 YARDS (21-A.TALIB, 26-D.STEWART). PENALTY ON HOU-79-J.ALLEN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT HOU 33 - NO PLAY.",10,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,33,OWN,1,HOU,1,OFFENSIVE HOLDING,10
2016102400,2016-10-24,3,13,24,HOU,DEN,2,3,24,"(13:24) 17-B.OSWEILER PASS SHORT MIDDLE TO 87-C.FIEDOROWICZ TO HOU 36 FOR 12 YARDS (43-T.WARD; 54-B.MARSHALL). DEN-95-D.WOLFE WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.  PENALTY ON DEN-25-C.HARRIS JR., DEFENSIVE HOLDING, DECLINED.",12,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,24,OWN,0,DEN,0,DEFENSIVE HOLDING,0
2016102400,2016-10-24,3,12,56,HOU,DEN,1,10,36,"(12:56) (SHOTGUN) 17-B.OSWEILER PASS INCOMPLETE DEEP LEFT TO 89-S.ANDERSON. PENALTY ON DEN-43-T.WARD, DEFENSIVE PASS INTERFERENCE, 36 YARDS, ENFORCED AT HOU 36 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,0,0,0,0,,36,OWN,1,DEN,1,DEFENSIVE PASS INTERFERENCE,36
2016102400,2016-10-24,3,9,19,HOU,DEN,4,9,84,"(9:19) 8-N.NOVAK 34 YARD FIELD GOAL IS BLOCKED (21-A.TALIB), CENTER-46-J.WEEKS, HOLDER-9-S.LECHLER, RECOVERED BY DEN-48-S.BARRETT AT DEN 24. 48-S.BARRETT TO DEN 24 FOR NO GAIN (45-J.PROSCH). PENALTY ON DEN-21-A.TALIB, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT DEN 16 - NO PLAY.",0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,0,0,0,0,,16,OPP,1,DEN,1,DEFENSIVE OFFSIDE,5
2016102400,2016-10-24,3,9,4,DEN,HOU,1,10,20,"(9:04) PENALTY ON DEN-71-D.STEPHENSON, FALSE START, 5 YARDS, ENFORCED AT DEN 20 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,20,OWN,1,DEN,1,FALSE START,5
2016102700,2016-10-27,1,12,25,TEN,JAX,3,20,36,"(12:25) (SHOTGUN) PENALTY ON TEN-8-M.MARIOTA, DELAY OF GAME, 5 YARDS, ENFORCED AT TEN 36 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,36,OWN,1,TEN,1,DELAY OF GAME,5
2016102700,2016-10-27,1,9,17,JAX,TEN,4,9,26,"(9:17) (PUNT FORMATION) PENALTY ON JAX-46-C.TINKER, FALSE START, 5 YARDS, ENFORCED AT JAX 26 - NO PLAY.",0,UNDER CENTER,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,26,OWN,1,JAX,1,FALSE START,5
2016102700,2016-10-27,1,9,5,TEN,JAX,1,10,32,"(9:05) (SHOTGUN) 8-M.MARIOTA PASS INCOMPLETE SHORT RIGHT TO 89-P.SUPERNAW. PENALTY ON JAX-20-J.RAMSEY, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT TEN 32 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,32,OWN,1,JAX,1,UNNECESSARY ROUGHNESS,15
2016102700,2016-10-27,1,8,59,TEN,JAX,1,10,47,"(8:59) PENALTY ON TEN-89-P.SUPERNAW, FALSE START, 5 YARDS, ENFORCED AT TEN 47 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,47,OWN,1,TEN,1,FALSE START,5
2016111312,2016-11-13,3,5,49,SEA,NE,2,7,73,"(5:49) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP MIDDLE TO 88-J.GRAHAM. PENALTY ON NE-54-D.HIGHTOWER, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT NE 27 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,0,0,0,0,,27,OPP,1,NE,1,DEFENSIVE PASS INTERFERENCE,7
2016111400,2016-11-14,1,9,30,CIN,NYG,1,8,92,"(9:30) (SHOTGUN) 32-J.HILL RIGHT END PUSHED OB AT NYG 5 FOR 3 YARDS (52-J.CASILLAS). PENALTY ON CIN-18-A.GREEN, ILLEGAL MOTION, 5 YARDS, ENFORCED AT NYG 8 - NO PLAY.",3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,8,OPP,1,CIN,1,ILLEGAL MOTION,5
2016102700,2016-10-27,2,11,51,TEN,JAX,3,8,55,"(11:51) (SHOTGUN) 8-M.MARIOTA PASS SHORT LEFT TO 13-K.WRIGHT TO JAX 30 FOR 15 YARDS (39-T.GIPSON). PENALTY ON JAX-56-D.FOWLER, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT JAX 30.",15,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,45,OPP,1,JAX,0,UNNECESSARY ROUGHNESS,15
2016102700,2016-10-27,2,9,4,JAX,TEN,4,4,31,"(9:04) (PUNT FORMATION) 3-B.NORTMAN PUNTS 46 YARDS TO TEN 23, CENTER-46-C.TINKER, DOWNED BY JAX-17-A.BENN. PENALTY ON JAX-17-A.BENN, INTERFERENCE WITH OPPORTUNITY TO CATCH, 15 YARDS, ENFORCED AT TEN 23.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,31,OWN,1,JAX,0,INTERFERENCE WITH OPPORTUNITY TO CATCH,15
2016102700,2016-10-27,2,2,35,TEN,JAX,2,7,9,"(2:35) PENALTY ON TEN-77-T.LEWAN, FALSE START, 4 YARDS, ENFORCED AT TEN 9 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,9,OWN,1,TEN,1,FALSE START,4
2016102700,2016-10-27,2,0,54,TEN,JAX,2,9,50,"(:54) (NO HUDDLE, SHOTGUN) 8-M.MARIOTA PASS SHORT MIDDLE TO 22-D.HENRY TO JAX 40 FOR 10 YARDS (98-C.SMITH). PENALTY ON TEN-8-M.MARIOTA, ILLEGAL FORWARD PASS, 5 YARDS, ENFORCED AT JAX 41. THE REPLAY OFFICIAL REVIEWED THE ILLEGAL FORWARD PASS RULING, AND THE PLAY WAS REVERSED. (NO HUDDLE, SHOTGUN) 8-M.MARIOTA PASS SHORT MIDDLE TO 22-D.HENRY TO JAX 40 FOR 10 YARDS (98-C.SMITH).",10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,50,OPP,1,TEN,0,ILLEGAL FORWARD PASS,5
2016102700,2016-10-27,3,6,10,JAX,TEN,2,10,56,"(6:10) (NO HUDDLE, SHOTGUN) 5-B.BORTLES PASS SHORT MIDDLE TO 80-J.THOMAS TO TEN 31 FOR 13 YARDS (54-A.WILLIAMSON). PENALTY ON JAX-60-A.CANN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT TEN 44 - NO PLAY.",13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,44,OPP,1,JAX,1,OFFENSIVE HOLDING,10
2016102700,2016-10-27,3,5,43,JAX,TEN,2,20,46,"(5:43) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT RIGHT TO 89-M.LEWIS. PENALTY ON JAX-77-P.OMAMEH, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,46,OWN,0,JAX,0,INELIGIBLE DOWNFIELD PASS,0
2016102700,2016-10-27,3,4,9,TEN,JAX,2,6,24,"(4:09) 29-D.MURRAY RIGHT TACKLE TO TEN 47 FOR 23 YARDS (50-T.SMITH; 20-J.RAMSEY). PENALTY ON TEN-29-D.MURRAY, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT TEN 40.",23,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,24,OWN,1,TEN,0,FACE MASK (15 YARDS),15
2016102700,2016-10-27,4,13,41,TEN,JAX,2,6,94,"(13:41) 22-D.HENRY RIGHT TACKLE TO JAX 4 FOR 2 YARDS (93-T.ALUALU; 50-T.SMITH). PENALTY ON TEN-77-T.LEWAN, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT JAX 4.",2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT TACKLE,6,OPP,1,TEN,0,UNNECESSARY ROUGHNESS,15
2016102700,2016-10-27,4,12,3,JAX,TEN,2,20,18,"(12:03) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT MIDDLE TO 88-A.HURNS. PENALTY ON TEN-59-W.WOODYARD, DEFENSIVE PASS INTERFERENCE, 5 YARDS, ENFORCED AT JAX 18 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,0,0,0,0,,18,OWN,1,TEN,1,DEFENSIVE PASS INTERFERENCE,5
2016102700,2016-10-27,4,11,27,JAX,TEN,2,1,32,"(11:27) (NO HUDDLE, SHOTGUN) PENALTY ON JAX-65-B.LINDER, FALSE START, 5 YARDS, ENFORCED AT JAX 32 - NO PLAY.",0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,32,OWN,1,JAX,1,FALSE START,5
2016102700,2016-10-27,4,5,19,JAX,TEN,1,10,42,"(5:19) (SHOTGUN) 5-B.BORTLES PASS INCOMPLETE SHORT RIGHT TO 11-M.LEE (47-A.BLAKE). PENALTY ON TEN-47-A.BLAKE, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT JAX 42 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,42,OWN,1,TEN,1,DEFENSIVE HOLDING,5
2016103000,2016-10-30,1,3,58,CIN,WAS,2,5,92,"(3:58) (SHOTGUN) 25-G.BERNARD RIGHT TACKLE FOR 8 YARDS, TOUCHDOWN. PENALTY ON WAS-26-B.BREELAND, FACE MASK (15 YARDS), 15 YARDS, ENFORCED BETWEEN DOWNS.",8,SHOTGUN,RUSH,1,0,0,1,,0,0,0,0,0,0,0,RIGHT TACKLE,8,OPP,1,WAS,0,FACE MASK (15 YARDS),15
2016103000,2016-10-30,1,2,54,WAS,CIN,2,3,26,"(2:54) PENALTY ON WAS-8-K.COUSINS, DELAY OF GAME, 5 YARDS, ENFORCED AT WAS 26 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,26,OWN,1,WAS,1,DELAY OF GAME,5
2016103000,2016-10-30,1,1,50,WAS,CIN,3,4,25,"(1:50) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 11-D.JACKSON TO WAS 31 FOR 6 YARDS (36-S.WILLIAMS). PENALTY ON CIN-36-S.WILLIAMS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT WAS 31.",6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,25,OWN,1,CIN,0,UNNECESSARY ROUGHNESS,15
2016103000,2016-10-30,2,12,30,CIN,WAS,4,8,20,"(12:30) (PUNT FORMATION) 10-K.HUBER PUNTS 59 YARDS TO WAS 21, CENTER-46-C.HARRIS. 80-J.CROWDER TO WAS 35 FOR 14 YARDS (46-C.HARRIS). PENALTY ON WAS-13-M.HARRIS, OFFENSIVE HOLDING, OFFSETTING, ENFORCED AT WAS 21. PENALTY ON CIN-53-M.FLOWERS, UNNECESSARY ROUGHNESS, OFFSETTING.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,20,OWN,1,WAS,0,OFFENSIVE HOLDING,0
2016103000,2016-10-30,2,8,16,CIN,WAS,1,10,25,"(8:16) (SHOTGUN) 14-A.DALTON PASS SHORT RIGHT TO 18-A.GREEN TO CIN 32 FOR 7 YARDS (24-J.NORMAN). PENALTY ON WAS-24-J.NORMAN, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CIN 25 - NO PLAY.",7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,25,OWN,1,WAS,1,ILLEGAL USE OF HANDS,5
2016103000,2016-10-30,2,6,35,CIN,WAS,1,10,48,"(6:35) 14-A.DALTON PASS SHORT LEFT TO 25-G.BERNARD TO WAS 25 FOR 27 YARDS (24-J.NORMAN). FUMBLES (24-J.NORMAN), RECOVERED BY WAS-41-W.BLACKMON AT WAS 25. 41-W.BLACKMON PUSHED OB AT WAS 31 FOR 6 YARDS (18-A.GREEN). PENALTY ON WAS-26-B.BREELAND, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CIN 48 - NO PLAY.",27,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,1,0,0,,48,OWN,1,WAS,1,DEFENSIVE HOLDING,5
2016103000,2016-10-30,2,2,0,CIN,WAS,1,10,24,"(2:00) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE SHORT RIGHT TO 18-A.GREEN (24-J.NORMAN). PENALTY ON WAS-24-J.NORMAN, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CIN 24 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,24,OWN,1,WAS,1,ILLEGAL USE OF HANDS,5
2016103000,2016-10-30,2,0,48,WAS,CIN,3,5,32,"(:48) (NO HUDDLE, SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 88-P.GARCON PUSHED OB AT WAS 38 FOR 6 YARDS (27-D.KIRKPATRICK) [36-S.WILLIAMS]. PENALTY ON CIN-27-D.KIRKPATRICK, HORSE COLLAR TACKLE, 15 YARDS, ENFORCED AT WAS 38.",6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,32,OWN,1,CIN,0,HORSE COLLAR TACKLE,15
2016103000,2016-10-30,3,12,46,CIN,WAS,3,4,53,"(12:46) (SHOTGUN) 14-A.DALTON PASS SHORT LEFT TO 85-T.EIFERT TO WAS 42 FOR 5 YARDS (39-D.WHITNER). PENALTY ON WAS-24-J.NORMAN, ILLEGAL USE OF HANDS, DECLINED.",5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,47,OPP,0,WAS,0,ILLEGAL USE OF HANDS,0
2016103000,2016-10-30,3,6,14,CIN,WAS,1,10,88,"(6:14) (NO HUDDLE, SHOTGUN) 32-J.HILL LEFT GUARD TO WAS 7 FOR 5 YARDS (91-R.KERRIGAN). PENALTY ON WAS-90-E.HOOD, DEFENSIVE HOLDING, 4 YARDS, ENFORCED AT WAS 7.",5,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,12,OPP,1,WAS,0,DEFENSIVE HOLDING,4
2016103000,2016-10-30,3,5,15,CIN,WAS,0,0,35,"2-M.NUGENT KICKS 65 YARDS FROM CIN 35 TO WAS 0. 25-C.THOMPSON TO WAS 22 FOR 22 YARDS (42-C.FEJEDELEM). PENALTY ON WAS-50-M.SPAIGHT, OFFENSIVE HOLDING, 9 YARDS, ENFORCED AT WAS 18.",0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,0,0,0,0,,35,OWN,1,WAS,0,OFFENSIVE HOLDING,9
2016103000,2016-10-30,3,3,2,CIN,WAS,1,10,25,"(3:02) 25-G.BERNARD LEFT END TO CIN 30 FOR 5 YARDS (29-D.IHENACHO). PENALTY ON WAS-26-B.BREELAND, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT CIN 30.",5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,25,OWN,1,WAS,0,FACE MASK (15 YARDS),15
2016103000,2016-10-30,4,8,4,CIN,WAS,1,10,53,"(8:04) (NO HUDDLE) 14-A.DALTON PASS DEEP LEFT TO 18-A.GREEN TO WAS 7 FOR 40 YARDS (24-J.NORMAN). PENALTY ON WAS-24-J.NORMAN, DEFENSIVE PASS INTERFERENCE, DECLINED.",40,NO HUDDLE,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,47,OPP,0,WAS,0,DEFENSIVE PASS INTERFERENCE,0
2016103000,2016-10-30,4,7,3,CIN,WAS,2,2,98,"(7:03) 14-A.DALTON PASS INCOMPLETE SHORT MIDDLE TO 11-B.LAFELL. PENALTY ON WAS-47-Q.DUNBAR, DEFENSIVE PASS INTERFERENCE, 1 YARD, ENFORCED AT WAS 2 - NO PLAY.",0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,0,0,0,0,,2,OPP,1,WAS,1,DEFENSIVE PASS INTERFERENCE,1
